action_id_decimal,action_id_hex,action_name,action_name_status,source_table,target_side_code,target_side,target_side_ja,target_scope_code,target_scope,target_scope_ja,formation_class,formation_class_ja,is_formation_ignored,is_formation_used,is_all_attack,is_all_targets_on_side,is_group_attack,is_opponent_only,is_ally_only,is_self_only,repeat_mode_code,operation_type,resource_cost,target_handler_judgment1,target_handler_judgment2,runtime_validation,classification_confidence
516,0x204,[妖精/ようせい]たちのポルカ,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,74,0,0,0,not_observed,supported
517,0x205,[覇王斬/はおうざん],actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,0,0,not_observed,supported
522,0x20a,スペクタクルショー,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,75,0,0,0,not_observed,supported
523,0x20b,テンションマスター,actname_indexed,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,71,0,0,0,not_observed,supported
524,0x20c,スーパールーレット,actname_indexed,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,76,0,0,0,not_observed,supported
525,0x20d,[精霊/せいれい]の[守/まも]り,actname_indexed,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,77,0,0,0,not_observed,supported
527,0x20f,ダンスフィーバー,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,10,0,0,0,not_observed,supported
530,0x212,[超/ちょう]ミラクルゾーン,actname_indexed,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,68,0,0,0,not_observed,supported
533,0x215,やまびこのさとり,actname_indexed,b,2,ally,味方側,2,single,単体,ally_single,味方単体,false,false,false,false,false,false,true,false,0,63,10,143,143,not_observed,supported
534,0x216,やみのブレス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,157,157,not_observed,supported
535,0x217,やみのブレス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,157,157,not_observed,supported
536,0x218,ひかりのブレス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,157,157,not_observed,supported
537,0x219,ひかりのブレス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,157,157,not_observed,supported
538,0x21a,いなずま[斬/ぎ]り,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,61,61,not_observed,supported
539,0x21b,おうふくビンタ,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,1,1,0,61,61,not_observed,supported
540,0x21c,急降下,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,61,61,not_observed,supported
541,0x21d,たたきつける,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,61,61,not_observed,supported
542,0x21e,ラッシュ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,5,1,0,61,61,not_observed,supported
543,0x21f,いなずま,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
544,0x220,魔女の眼差し２,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
545,0x221,回転攻撃,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
546,0x222,ガレキ落とし,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
547,0x223,ガレキ落とし２,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
548,0x224,つなみ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
549,0x225,つなみ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
550,0x226,鉄球ぶん回し,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,confirmed: runtime side=1 scope=3; all-opponent 鉄球ぶん回し; observed twice,confirmed
551,0x227,鉄球ぶん回し２,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
552,0x228,おぞましいおたけび,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
553,0x229,フェザースコール,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
554,0x22a,[流星/りゅうせい],actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
555,0x22b,念じボール,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,4,1,0,0,0,not_observed,supported
556,0x22c,[神々/かみがみ]の[怒/いか]り,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,5,1,0,0,0,not_observed,supported
557,0x22d,わしづかみ,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,61,61,not_observed,supported
558,0x22e,ＭＰ全回復,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,26,0,0,144,not_observed,supported
559,0x22f,[暗黒/あんこく]のきり,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,3,0,145,145,not_observed,supported
560,0x230,やみのはどう,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,4,0,146,146,not_observed,supported
561,0x231,あやしいひかり,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,65,0,147,147,not_observed,supported
562,0x232,せんこう[弾/だん],actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,19,0,54,54,not_observed,supported
563,0x233,あやしいひとみ,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,8,0,153,153,not_observed,supported
564,0x234,若き血潮,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,3,0,148,148,not_observed,supported
565,0x235,まばゆいせんこう,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
566,0x236,メダパニダンス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,21,0,40,40,not_observed,supported
567,0x237,テンション上げダンス,actname_indexed,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,15,0,149,149,not_observed,supported
569,0x239,斬り上げ,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,0,61,61,not_observed,supported
570,0x23a,暴走攻撃２,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
571,0x23b,変顔,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,10,0,0,0,not_observed,supported
572,0x23c,クモ糸縛り,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,10,0,77,77,not_observed,supported
573,0x23d,[突風/とっぷう],actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,10,0,0,0,not_observed,supported
574,0x23e,おぞましい鳴き声,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,10,0,0,0,not_observed,supported
575,0x23f,[超/ちょう]おたけび,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,10,0,0,0,not_observed,supported
577,0x241,不敵に笑っている,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
578,0x242,メラガイアー,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,45,7,2,not_observed,supported
579,0x243,イオグランデ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,56,0,4,not_observed,supported
580,0x244,マヒャデドス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,50,0,4,not_observed,supported
581,0x245,バギムーチョ,actname_indexed,b,1,opponent,相手側,4,group,1グループ,opponent_group,グループ攻撃,false,false,false,false,true,true,false,false,0,1,50,0,3,not_observed,supported
582,0x246,ドルマドン,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,45,7,2,not_observed,supported
583,0x247,マダンテ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,255,0,0,not_observed,supported
587,0x24b,めいそう,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,2,5,0,98,not_observed,supported
588,0x24c,しんくうは,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
589,0x24d,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,116,116,not_observed,supported
590,0x24e,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,116,116,not_observed,supported
591,0x24f,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,142,142,not_observed,supported
592,0x250,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,142,142,not_observed,supported
594,0x252,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,142,142,not_observed,supported
595,0x253,Switch Dreadmaster A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
596,0x254,Switch Dreadmaster B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
597,0x255,Switch Godwyn 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
598,0x256,Switch Godwyn 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
599,0x257,Switch Godwyn 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
600,0x258,Switch Barbarus A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
601,0x259,Switch Barbarus B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
602,0x25a,Switch Corvus 1A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
603,0x25b,Switch Corvus 1B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
604,0x25c,Switch Corvus 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
605,0x25d,Switch Corvus 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
606,0x25e,Switch Corvus 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
607,0x25f,Switch Corvus 2D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
608,0x260,Switch Corvus 2E,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
609,0x261,Switch T. Wrecks A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
610,0x262,Switch T. Wrecks B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
611,0x263,Switch T. Wrecks C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
612,0x264,Switch Greygnarl 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
613,0x265,Switch Greygnarl 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
614,0x266,Switch Greygnarl 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
615,0x267,Switch Malroth 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
616,0x268,Switch Malroth 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
617,0x269,Switch Malroth 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
618,0x26a,Switch Malroth 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
619,0x26b,Switch Baramos 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
620,0x26c,Switch Baramos 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
621,0x26d,Switch Baramos 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
622,0x26e,Switch Baramos 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
623,0x26f,Switch Zoma 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
624,0x270,Switch Zoma 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
625,0x271,Switch Zoma 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
626,0x272,Switch Zoma 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
627,0x273,Switch Psaro 1A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
628,0x274,Switch Psaro 1B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
629,0x275,Switch Psaro 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
630,0x276,Switch Psaro 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
631,0x277,Switch Psaro 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
632,0x278,Switch Psaro 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
633,0x279,Switch Psaro 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
634,0x27a,Switch Psaro 3C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
635,0x27b,Switch 01F9,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
636,0x27c,Switch 026D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
637,0x27d,Switch 026E,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
638,0x27e,Switch 026F,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
639,0x27f,Switch 0270,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
640,0x280,Switch 0271,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
641,0x281,Switch 0272,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
642,0x282,Switch Nimzo A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
643,0x283,Switch Nimzo B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
644,0x284,Switch Nimzo C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
645,0x285,Switch Nimzo D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
646,0x286,Switch Nimzo E,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
647,0x287,Switch Nimzo F,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
648,0x288,Switch 01FB,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
649,0x289,Switch 0278,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
650,0x28a,Switch 0279,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
651,0x28b,Switch 027A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
652,0x28c,Switch 027B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
653,0x28d,Switch 027C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
654,0x28e,Switch 027D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
655,0x28f,Switch 01FC,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
656,0x290,Switch 027E,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
657,0x291,Switch 027F,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
658,0x292,Switch 0280,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
659,0x293,Switch 0281,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
660,0x294,Switch 0282,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
661,0x295,Switch 0283,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
662,0x296,Switch Orgodemir A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
663,0x297,Switch Orgodemir B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
664,0x298,Switch Orgodemir C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
665,0x299,Switch Orgodemir D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
666,0x29a,Switch Orgodemir E,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
667,0x29b,Switch Orgodemir F,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
668,0x29c,Switch 0200,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
669,0x29d,Switch 0289,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
670,0x29e,Switch 028A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
671,0x29f,Switch 028B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
672,0x2a0,Switch 028C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
673,0x2a1,Switch 028D,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
674,0x2a2,Switch Rhapthorne 1A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
675,0x2a3,Switch Rhapthorne 1B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
676,0x2a4,Switch Rhapthorne 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
677,0x2a5,Switch Rhapthorne 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
678,0x2a6,Switch Rhapthorne 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
679,0x2a7,Switch Rhapthorne 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
680,0x2a8,Switch Rhapthorne 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
681,0x2a9,Switch Rhapthorne 3C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
682,0x2aa,ベホマ,actname_indexed,a,2,ally,味方側,2,single,単体,ally_single,味方単体,false,false,false,false,false,false,true,false,0,2,24,11,11,not_observed,supported
779,0x30b,メラガイアー,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,45,7,2,not_observed,supported
780,0x30c,マヒャデドス,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,50,0,4,not_observed,supported
781,0x30d,ドルマドン,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,1,45,7,2,not_observed,supported
782,0x30e,バギムーチョ,actname_indexed,b,1,opponent,相手側,4,group,1グループ,opponent_group,グループ攻撃,false,false,false,false,true,true,false,false,0,1,50,0,3,not_observed,supported
783,0x30f,イオグランデ,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,56,0,4,not_observed,supported
784,0x310,ベホマズン,actname_indexed,a,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,2,128,12,12,not_observed,supported
785,0x311,Switch 0156,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
786,0x312,Switch 02F8,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
787,0x313,Switch 0157,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
